BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,7100,53273,54378,HomeImp,Other,5,0,0,84.83724997,0,17,22.86119965
0,22400,93140,120977,DebtCon,Other,23,0,0,232.8554836,0,27,39.74431431
0,21300,101524,141859,HomeImp,ProfExe,10,0,0,162.3221192,0,23,31.98763633
0,13900,88746,108160,HomeImp,Mgr,9,0,0,234.9489511,0,25,30.95143737
0,30800,195221,293118,DebtCon,Other,29,0,0,151.9574182,0,22,38.18102732
1,8000,92487,113947,DebtCon,Other,8,0,3,151.8173887,0,19,26.45752445
0,24400,109253,158257,DebtCon,Mgr,17,0,0,193.9652872,0,25,34.59449254
0,9800,49298,73426,HomeImp,Office,9,3,1,242.3890162,1,29,34.69036125
0,6600,95450,112630,HomeImp,Office,23,0,0,122.8155841,0,12,36.77345872
1,18100,23590,215548,DebtCon,Mgr,10,7,2,136.5300202,10,41,33.27229752
0,11500,104610,118861,DebtCon,Other,18,0,1,203.7002024,1,16,37.59695145
0,18800,166737,199303,DebtCon,ProfExe,9,0,0,270.8826875,1,38,25.53212879
0,9700,39141,48905,DebtCon,Other,13,0,0,89.83593974,0,11,32.4314097
1,21400,166244,212505,DebtCon,ProfExe,4,2,7,183.5480397,4,24,38.14905923
1,42800,9133,44083,HomeImp,ProfExe,5,0,0,333.9133736,5,15,13.41782225
1,20300,66667,92158,DebtCon,ProfExe,9,3,1,174.8921056,2,64,40.545681
0,28800,204455,245685,HomeImp,Other,8,0,0,123.3967471,1,42,42.34547139
0,11400,43530,56600,HomeImp,Other,21,0,0,114.982979,0,23,39.4816629
0,14300,67018,81805,DebtCon,Other,1,0,0,253.5924509,3,25,30.68621875
0,23100,235937,266793,HomeImp,Self,5,1,0,242.6148614,2,51,36.88704865
0,13500,91734,114906,DebtCon,Other,12,0,0,211.8769451,3,15,38.10420812
0,66000,62296,143982,HomeImp,Office,12,0,1,121.3494427,0,10,41.6125057
0,17000,108154,134103,DebtCon,Other,1,0,0,279.3611988,0,46,39.67697661
0,32300,133193,174905,DebtCon,Mgr,13,0,0,177.0516476,1,28,39.4756896
0,22500,87361,140632,DebtCon,ProfExe,24,0,0,146.2961719,0,25,39.87676993
0,49900,45455,102971,HomeImp,Self,9,0,0,197.9633093,2,36,42.06427923
1,10600,61294,82646,DebtCon,ProfExe,5,0,4,87.85916929,2,13,36.39514815
0,28000,59775,87390,DebtCon,Other,8,0,0,138.4864766,3,30,41.54380471
0,19900,132878,199172,HomeImp,ProfExe,14,0,0,197.923806,0,22,35.33060397
0,2900,104373,120702,HomeImp,Office,2,0,0,101.5402975,0,13,29.91585903
0,27200,61000,104044,DebtCon,Other,16,0,1,141.9812345,0,30,39.54650758
0,13000,66014,85528,DebtCon,Office,4,2,3,185.6449939,2,30,39.41871848
0,24500,134188,171658,DebtCon,Other,5,1,0,219.1675779,0,20,34.98614057
0,20400,52109,100316,DebtCon,Office,0,0,4,166.9381999,0,46,35.52622751
0,13600,66178,104378,HomeImp,ProfExe,6,0,0,263.9610151,0,11,36.43846626
0,10100,154005,175684,HomeImp,Office,4,0,0,189.3663073,0,56,33.97122188
0,7100,64850,76985,HomeImp,Other,0,0,0,108.2171898,0,7,36.33755756
0,18900,82537,117610,DebtCon,Mgr,16,0,0,233.8485347,5,30,39.06489297
0,14700,65660,81937,DebtCon,Office,2,0,0,106.6575189,1,19,25.19780688
0,70500,196690,288512,DebtCon,Self,9,0,0,227.0271357,2,24,29.58230092
0,19500,48835,72566,DebtCon,ProfExe,9,0,0,191.2753966,1,42,39.61242564
1,18900,51075,78045,DebtCon,Office,2,1,5,74.09119603,1,15,42.1982822
0,23700,62949,99295,HomeImp,Office,15,0,0,145.3552803,0,14,36.03276029
0,14900,45701,78186,DebtCon,Mgr,5,0,0,125.0313534,1,8,26.34385565
0,25200,73168,93608,DebtCon,Office,9,0,0,151.1214795,0,21,35.59032677
0,24600,113034,165176,DebtCon,Mgr,15,0,0,194.842164,0,26,32.77014793
0,26600,61151,97072,DebtCon,Other,16,0,1,133.4481104,0,29,39.22971154
0,50600,178073,255435,DebtCon,ProfExe,5,0,0,238.1770546,1,33,37.50148945
0,12800,73624,103213,DebtCon,Other,10,0,0,201.6508442,0,20,19.55727283
0,18600,48711,69611,HomeImp,Office,2,0,0,130.2531337,0,17,33.69118802
0,15700,79346,93472,DebtCon,Mgr,19,0,0,244.476057,11,23,33.19641246
0,9600,53277,60843,DebtCon,Office,0,0,0,180.2840616,0,21,37.95078758
0,8200,64006,80409,HomeImp,Other,15,0,0,235.3632495,0,36,35.63672035
0,65200,71061,141666,HomeImp,Office,10,0,1,134.6809067,0,11,43.56886383
0,14300,31607,70118,DebtCon,ProfExe,6,0,0,255.7195673,0,15,23.0629138
0,11400,112930,144830,DebtCon,ProfExe,2,0,0,271.2380373,1,46,33.25107931
0,14500,67631,89458,DebtCon,Other,4,0,0,24.95552961,1,4,39.10372517
0,32200,108871,151667,DebtCon,Other,11,0,0,227.4154384,0,40,40.18309857
0,17100,19126,88969,DebtCon,Other,21,0,0,225.7062879,2,41,38.89637818
0,16900,17988,137328,DebtCon,Other,9,0,0,360.1469602,0,10,41.90205419
0,17800,13660,173360,HomeImp,Mgr,23,0,0,78.8388988,2,21,30.06279232
0,27900,55859,92179,DebtCon,Office,0,0,1,94.93254438,0,23,33.09789894
1,44400,67272,130818,HomeImp,Other,9,0,0,112.5918505,0,12,43.68096501
0,8000,70546,81272,DebtCon,Sales,4,0,0,119.066922,0,31,33.3615863
0,46300,120636,178823,DebtCon,Self,11,0,0,188.0436192,0,3,40.91514127
0,23100,109498,156191,DebtCon,Mgr,15,0,0,186.2019963,0,25,33.79421161
0,27200,145725,179197,DebtCon,Other,1,0,0,183.3762884,0,34,40.28747992
0,15500,79185,88693,DebtCon,Mgr,19,0,0,244.2078401,10,23,36.33936235
0,22600,109808,139133,DebtCon,Mgr,9,1,0,195.4588258,4,18,40.20610642
0,27600,123121,157337,DebtCon,Mgr,2,0,0,283.2828535,0,24,36.94827386
0,6300,92659,117352,HomeImp,ProfExe,6,0,0,199.0119272,0,27,26.52004952
0,25600,78441,128814,DebtCon,Office,2,0,0,310.5000998,1,24,38.73864962
0,16100,107758,124610,DebtCon,ProfExe,0,0,0,129.1788981,0,29,34.2115674
0,22600,41920,70383,DebtCon,Office,5,0,0,178.7866403,1,26,36.09869413
0,18600,80970,101244,DebtCon,ProfExe,0,0,0,272.882599,2,20,39.80899322
0,25500,84267,117833,DebtCon,ProfExe,12,0,1,123.7568565,0,18,27.47115778
0,27900,73630,106757,DebtCon,ProfExe,11,0,0,282.7596984,1,32,38.2665732
0,10400,64904,76767,DebtCon,Office,11,0,0,245.0180119,4,37,41.42384413
0,9600,50655,59502,DebtCon,Other,0,0,0,93.4328441,0,20,37.98235351
0,12800,46043,62531,DebtCon,Other,4,0,0,183.9821005,0,13,26.10080257
1,16400,54818,74447,DebtCon,Office,3,2,3,208.0888643,1,50,41.95642972
0,25100,66938,92544,DebtCon,ProfExe,8,1,1,135.6650702,4,26,34.56587631
0,18000,63508,94991,DebtCon,Office,1,0,0,155.8847243,0,25,23.58566428
0,13100,70878,86743,DebtCon,ProfExe,10,0,0,174.8817438,0,11,39.78440826
1,8700,57141,70244,HomeImp,Other,8,0,0,106.8554282,0,19,31.89131426
0,8600,78579,93697,DebtCon,Other,0,0,0,115.1933214,1,10,33.8372027
0,8200,80989,105080,DebtCon,Mgr,1,0,0,81.3547953,1,24,38.4757705
0,20600,114947,173502,DebtCon,Office,4,0,0,219.3368796,4,24,40.54373892
0,20400,60393,98247,DebtCon,Office,3,0,0,149.5711997,0,22,34.34224939
0,10100,49683,55728,DebtCon,Other,0,0,0,91.09579488,0,20,37.13310754
0,8200,58536,66546,DebtCon,Other,1,0,2,118.3973584,2,17,34.71164955
0,14700,33150,46053,HomeImp,Other,8,0,0,76.91471756,2,11,30.69643481
0,17600,61093,97551,DebtCon,Office,0,0,0,75.06082943,0,22,35.5629932
0,23400,125750,165732,DebtCon,ProfExe,6,0,0,195.0845391,0,38,20.73303164
0,9100,62976,77829,HomeImp,Mgr,0,0,2,131.193496,0,23,26.09041891
0,18000,49255,61752,DebtCon,Other,8,0,0,122.0619672,3,49,30.03372238
0,18600,38674,63641,HomeImp,Other,23,0,0,245.049372,0,13,25.18098984
0,21300,185874,235968,DebtCon,ProfExe,3,0,0,291.8195388,1,26,36.99364995
0,26600,128238,165316,DebtCon,Mgr,1,0,0,236.0659719,2,23,36.93931917
0,10500,76729,102287,HomeImp,ProfExe,5,0,0,89.06269877,1,33,38.44765886
0,27600,153063,202542,HomeImp,Other,10,0,0,266.938956,2,33,42.82914582
0,13700,12577,41075,DebtCon,Mgr,7,0,0,133.5420141,0,10,22.96477273
0,22600,96485,120470,HomeImp,Mgr,9,0,0,112.8403356,2,24,31.86591683
0,16800,57329,83695,DebtCon,Other,3,0,0,294.9997015,2,16,40.62505269
0,7400,32832,50798,DebtCon,Other,10,0,0,221.3384208,1,31,36.00942149
0,26700,40785,75601,DebtCon,Mgr,14,1,0,98.2405209,5,15,34.15422819
0,13000,72931,96803,DebtCon,Other,6,0,0,208.6728918,2,18,41.05223501
0,12600,55415,74307,HomeImp,Other,29,1,2,198.8467209,0,23,36.83774105
0,20500,87892,136867,DebtCon,Other,10,0,0,96.92964469,3,15,40.16291939
0,52000,31305,83147,HomeImp,Other,3,1,0,268.3858077,7,14,42.40293347
0,7000,16047,67750,HomeImp,Office,21,0,0,315.3214527,0,12,38.6936558
0,13200,15346,30809,DebtCon,Office,7,0,1,89.65253609,0,16,18.10528202
0,33900,13154,62208,DebtCon,Other,1,0,0,111.980657,1,5,37.4669773
0,11800,32257,59515,DebtCon,Office,23,0,0,231.5999445,0,29,25.70127642
0,14400,34291,68444,DebtCon,ProfExe,6,0,0,262.0791636,1,15,21.98106645
0,28100,96160,128767,DebtCon,Office,10,0,1,154.672858,0,29,41.11794458
0,23100,141937,179756,HomeImp,Mgr,6,0,0,328.3984932,0,16,43.91004585
0,8000,61565,87624,DebtCon,ProfExe,14,0,0,203.9971364,0,17,23.56256501
0,17300,99064,156306,HomeImp,ProfExe,4,0,0,90.44952245,0,16,35.75006044
0,19800,65021,95188,DebtCon,Mgr,1,0,0,73.0813375,0,16,27.44254252
0,15000,5627,64962,DebtCon,Sales,0,0,0,341.5020847,0,6,39.9967104
1,14200,100663,122021,DebtCon,ProfExe,0,0,0,139.9839767,0,20,43.79745956
0,16600,74681,95471,DebtCon,Other,6,0,0,187.6535104,4,19,40.45375315
0,28200,109184,207035,DebtCon,Other,23,0,0,179.9377509,0,18,23.66245669
0,11500,116430,215014,HomeImp,ProfExe,3,0,0,132.0936343,0,14,26.86456847
0,12400,115004,144760,DebtCon,ProfExe,2,0,0,279.5221733,1,46,35.61473143
0,17200,45900,68126,HomeImp,Office,4,0,0,111.1259517,0,17,34.17904688
0,6700,134616,155034,HomeImp,ProfExe,13,1,0,215.4224064,0,19,19.49387198
0,12000,72786,84595,DebtCon,Office,4,2,2,198.7693251,3,30,38.09020903
0,13300,74609,115056,DebtCon,Other,6,0,0,77.4451063,2,14,36.86921264
1,14600,21340,44605,DebtCon,Office,13,0,0,126.7304283,0,5,36.46319167
0,14900,97646,139884,HomeImp,ProfExe,13,0,0,119.0831164,5,22,36.36059707
0,7000,78284,98214,HomeImp,Other,0,0,1,171.8383862,0,31,36.24796303
0,28200,58232,97555,DebtCon,Other,17,0,1,130.4507649,0,29,38.0927303
0,27500,54511,84470,DebtCon,Other,9,0,1,140.247796,3,29,40.2782983
0,25500,235839,267506,HomeImp,Self,5,0,0,240.2170139,3,51,39.04842776
1,25900,21852,57518,HomeImp,Other,2,0,0,80.16847942,2,11,31.98368604
0,14000,50890,68722,DebtCon,Other,8,0,1,135.7684854,2,49,29.44804553
0,28900,89945,124453,DebtCon,Other,2,0,0,194.9102495,2,25,42.71977457
0,25200,94712,127247,DebtCon,Office,8,0,0,166.82201,0,30,39.02592642
0,11500,64371,73636,DebtCon,ProfExe,2,0,0,162.1162539,1,35,39.79119895
0,18200,68743,92112,DebtCon,Mgr,0,0,0,95.34376502,0,16,26.69266663
0,21600,43449,68744,DebtCon,Office,11,0,1,121.950991,1,22,40.91647738
0,10800,67740,108135,DebtCon,Office,11,0,0,163.2738318,1,12,38.38349838
0,21500,129361,284790,HomeImp,Mgr,3,0,0,199.2195955,0,15,30.40625943
0,14700,106417,123580,HomeImp,ProfExe,9,0,0,166.4960653,3,31,29.31671006
0,9000,56226,67466,HomeImp,Other,7,0,0,126.7450871,0,16,33.98784698
0,17200,85977,109238,HomeImp,ProfExe,3,0,0,115.5575126,1,25,38.94891874
1,4900,25597,23031,HomeImp,Other,5,0,0,101.7467664,0,8,33.24315698
0,50000,43689,104139,HomeImp,Self,9,0,0,219.4172391,2,35,38.55938906
0,9400,57105,67061,HomeImp,Other,6,0,0,129.5084838,0,34,35.73459276
0,11300,129489,195105,HomeImp,Office,0,0,1,356.3134858,0,16,41.63401796
0,12400,203902,234454,HomeImp,ProfExe,9,0,0,213.4554475,0,22,33.64852105
0,19100,46406,64413,DebtCon,Other,16,0,0,285.7252576,0,22,30.77453617
0,10300,82889,97189,DebtCon,Mgr,2,0,0,82.50744621,2,24,39.53698719
0,17300,57358,71617,DebtCon,Office,0,0,0,194.2933392,0,25,30.53780606
0,16600,71564,84627,DebtCon,Office,5,0,0,114.6401329,1,20,22.3231426
0,28100,86778,110851,DebtCon,Office,9,0,0,398.4023372,0,44,41.04058878
0,22000,53212,85006,DebtCon,Other,20,0,0,218.4841129,1,21,32.85570139
0,2900,103949,112505,HomeImp,Office,1,0,0,96.10232967,0,13,30.05113629
0,11600,92613,108515,DebtCon,Other,11,0,0,206.8225881,3,16,39.11103947
0,12000,35028,55079,HomeImp,Other,23,0,1,108.6339686,0,23,40.79745755
0,20200,51449,69060,DebtCon,Office,2,0,0,216.218081,0,12,33.33358202
0,7500,57213,92458,HomeImp,Office,28,0,0,243.1571192,1,16,23.99235335
0,13800,75142,95667,DebtCon,Mgr,19,0,0,230.4575544,10,24,33.38331418
0,43900,120527,174003,DebtCon,Self,13,0,0,167.2083664,0,4,39.28934898
0,21800,80092,98561,DebtCon,Mgr,5,0,0,73.31793012,7,24,37.13828397
0,13100,59460,72387,HomeImp,Other,29,1,2,182.1817822,0,24,34.78513256
0,26000,238005,260479,HomeImp,Self,5,1,0,242.2901595,2,51,35.45765879
0,17400,61035,90434,HomeImp,ProfExe,4,0,0,113.6359957,0,12,25.3571946
1,21700,24984,92297,DebtCon,Other,26,0,6,238.3696373,1,20,16.39716087
0,17800,8642,88369,HomeImp,Other,13,0,0,265.022103,0,22,26.48079237
0,10500,41467,58329,DebtCon,Mgr,2,0,0,187.7134862,0,22,27.86112392
0,27500,131269,211014,DebtCon,ProfExe,10,0,0,234.3512888,2,26,18.73514744
0,18400,75491,101745,DebtCon,ProfExe,0,0,0,279.3700507,1,20,38.75029966
0,19200,68902,98737,DebtCon,Office,1,0,0,166.8165741,4,19,33.03507598
0,12800,54546,62906,DebtCon,Mgr,3,0,0,175.5198745,1,16,28.64818571
0,10400,78320,100017,DebtCon,Other,10,0,0,167.4225397,4,21,41.97487828
0,14700,76931,94245,DebtCon,Other,5,3,0,78.68751987,0,21,25.43031494
1,20900,61402,88659,DebtCon,ProfExe,9,3,0,164.2489323,1,63,40.92143334
0,7000,64255,68389,HomeImp,Other,4,0,0,80.15243091,2,19,40.56186054
0,38000,97759,139899,DebtCon,Other,11,0,0,62.85866966,1,36,41.78849217
0,20200,61477,98143,DebtCon,Office,1,0,0,156.9290889,0,21,36.09986835
0,11800,21813,30436,DebtCon,Office,5,0,1,104.0116359,0,16,19.40846123
0,23400,97865,120172,DebtCon,Self,2,0,0,200.5757523,1,26,36.39872872
0,25600,241570,264772,HomeImp,Self,4,1,0,260.7419889,2,50,37.37997465
0,6100,79636,87276,HomeImp,Other,20,0,0,350.4361375,0,47,28.84827658
0,40700,371003,467818,HomeImp,ProfExe,1,0,0,316.6044418,3,14,41.72389922
0,19300,50554,76140,DebtCon,Mgr,9,2,0,78.27662528,3,27,36.02690437
0,20300,82996,118224,DebtCon,Other,11,0,0,287.6116049,1,16,34.18708305
0,35200,234682,37079,DebtCon,Mgr,2,0,1,216.6666372,2,50,40.41005141
0,11100,61856,77275,HomeImp,Other,4,0,1,243.7137741,1,16,36.56411956
0,18200,62141,90434,DebtCon,Office,0,0,0,69.41077665,0,22,35.35728724
0,24300,110442,138581,DebtCon,Mgr,9,2,0,175.1536895,4,17,40.34888533
0,22400,72866,95734,DebtCon,Mgr,5,0,0,75.95573527,7,23,37.50722389
0,34300,146171,196270,DebtCon,ProfExe,19,0,0,195.555801,1,21,37.94959341
0,10800,61791,78361,DebtCon,Office,5,0,0,94.51806778,2,15,28.08852465
0,12000,84191,100654,HomeImp,ProfExe,0,0,0,79.67788538,1,20,33.77330326
0,16000,66395,85782,DebtCon,Other,1,2,1,99.51921755,1,25,33.20696963
1,17700,58016,76416,DebtCon,Office,4,0,0,28.01149175,5,10,41.46337333
0,50900,53334,63298,DebtCon,Office,12,0,0,106.6882892,1,25,37.31209736
0,13000,110094,145807,DebtCon,ProfExe,2,0,0,285.2759347,0,45,35.04547106
0,21500,110712,178045,DebtCon,Office,6,0,0,212.6040797,4,24,43.31085629
0,13900,96326,144668,HomeImp,ProfExe,15,0,0,142.0379034,5,21,34.12275351
0,16800,76852,90429,DebtCon,Other,6,0,0,183.8430046,3,18,42.2970917
0,27400,51298,90010,DebtCon,Other,6,1,0,146.6562202,3,29,42.15993654
0,25600,76102,119391,DebtCon,Other,5,0,0,87.62538217,1,32,40.92995432
0,14900,66329,100824,HomeImp,ProfExe,9,0,0,279.2407514,0,11,36.19837544
0,14600,28050,49244,HomeImp,Other,9,0,0,122.1166394,1,9,20.82876656
0,10000,114643,130127,DebtCon,Self,5,0,1,160.6678931,0,19,33.92004439
1,25400,107343,192642,DebtCon,Other,1,0,10,192.6716931,1,14,35.75976024
0,25500,44562,79481,DebtCon,Other,10,0,0,126.2778082,1,19,40.25073803
0,14400,63671,70982,DebtCon,ProfExe,0,0,0,169.346647,1,34,42.79163252
0,13800,73688,94071,DebtCon,Office,9,0,0,221.2231427,2,28,41.48214296
0,52800,53532,68305,DebtCon,Office,11,0,0,91.13322531,1,25,40.66968682
0,17300,51185,65537,DebtCon,Other,6,0,1,129.8379412,3,49,29.31159406
0,15600,62622,106824,HomeImp,ProfExe,9,0,0,261.0214154,0,11,34.97887956
1,20900,66575,79416,DebtCon,ProfExe,13,2,1,107.2695126,7,28,28.38233702
0,27700,67446,99206,DebtCon,ProfExe,11,0,0,286.9659711,0,32,38.9951644
0,36300,25867,43823,DebtCon,Mgr,6,0,0,56.12733917,0,6,33.67673955
0,21800,48139,80114,DebtCon,Other,13,0,0,111.9986308,1,9,4.142703972
0,32300,194350,299720,DebtCon,Other,28,0,0,170.1968674,0,23,40.25151003
1,21800,76324,102287,DebtCon,Office,6,0,1,61.64132538,4,29,41.03238603
0,18900,100416,161147,DebtCon,Mgr,1,0,0,216.0970496,1,18,38.46049988
0,10200,71111,80385,DebtCon,Office,4,1,2,170.2818825,2,29,38.62337208
0,16600,71096,104437,HomeImp,ProfExe,9,0,0,246.9596363,1,12,37.09953261
0,26200,189252,241754,DebtCon,Other,9,0,0,97.31488774,2,25,40.31269773
0,16900,102108,117650,DebtCon,Other,9,0,0,279.1125847,1,19,29.64517729
0,8200,135929,200275,DebtCon,ProfExe,0,0,0,69.61717488,1,23,37.80543265
1,20500,113963,131135,HomeImp,Self,3,1,0,243.6806039,1,26,143.949605
0,18800,96272,163250,DebtCon,Mgr,2,0,0,204.4925859,1,19,37.86835539
0,13300,44509,72292,HomeImp,ProfExe,3,0,0,208.9206936,3,17,37.05572455
0,9700,44652,63232,DebtCon,Other,9,0,0,102.1655136,0,22,37.03487587
0,15200,8723,66817,DebtCon,Sales,0,0,0,309.5026335,0,5,37.7638359
1,18200,67809,89339,DebtCon,Sales,0,3,0,102.4609862,2,19,38.34534078
0,20000,22036,51068,DebtCon,Other,25,0,2,210.7198667,0,25,29.16004451
0,27200,24070,58216,DebtCon,Other,35,0,0,273.3417572,0,24,37.63994733
0,9800,52973,65481,HomeImp,Other,10,0,0,101.4726677,2,33,36.878297
0,26900,69446,104590,DebtCon,ProfExe,11,0,0,287.2759924,1,32,41.49906043
1,28200,66242,109762,DebtCon,Other,8,0,1,130.9695654,0,21,60.29541349
0,8000,84282,121045,HomeImp,Office,28,0,0,330.1748556,1,37,35.36268639
1,14900,58204,71257,DebtCon,Office,3,3,2,206.5187349,1,50,43.76293027
0,17200,52011,65800,DebtCon,Other,7,0,1,120.3239792,2,48,30.55651187
1,20300,77325,133075,DebtCon,Office,19,1,0,166.1260891,4,21,40.73602194
0,8700,51033,58513,DebtCon,Office,2,0,0,181.8697515,0,20,37.87927833
0,12700,61840,73541,DebtCon,ProfExe,1,0,0,157.8924467,2,35,41.65169171
0,22400,52597,69312,DebtCon,Office,2,0,0,224.2413307,0,12,33.82410789
1,5000,46696,85202,HomeImp,Other,2,1,2,148.3406455,0,14,46.489874
0,47900,95377,157273,DebtCon,Other,16,0,0,236.3026595,8,18,39.10304524
0,8500,50031,57276,DebtCon,Office,0,0,0,171.2128147,0,21,35.15870257
0,13300,66502,78138,DebtCon,Other,4,0,0,178.1121065,1,16,33.79509124
0,15500,96426,122322,DebtCon,Office,12,0,0,226.2845243,0,12,40.86810919
1,6700,60301,70543,HomeImp,ProfExe,5,0,0,195.7808633,0,19,32.39759341
1,13400,131524,148356,DebtCon,Other,4,1,0,110.7417416,2,29,48.34023474
0,15000,80988,97404,DebtCon,ProfExe,10,3,0,188.501672,1,30,26.5682704
0,18200,61554,94510,DebtCon,Office,2,0,0,161.3526933,0,24,23.89655471
0,10600,66590,77465,HomeImp,Other,1,1,0,110.7716232,0,6,39.73578526
0,48800,47476,105332,HomeImp,Self,9,0,0,194.1389185,3,36,40.65343467
0,10300,65382,73817,DebtCon,Other,1,0,0,190.648145,1,17,34.19289159
0,13500,116123,145597,DebtCon,ProfExe,3,0,0,290.3107749,0,46,34.69906743
0,18400,89101,118748,DebtCon,ProfExe,7,0,0,153.849763,2,21,21.76282696
1,11800,67678,108092,HomeImp,ProfExe,13,0,7,126.6582316,0,36,37.16268969
0,20000,46775,70236,DebtCon,ProfExe,9,0,0,179.0823743,1,41,40.43069541
0,21700,91637,126105,HomeImp,Mgr,10,0,0,131.8753539,1,23,30.96129202
0,10700,67523,85560,DebtCon,Sales,5,0,0,126.8429349,0,35,26.00166533
0,17100,59123,94247,DebtCon,Office,0,0,0,70.01636023,0,22,37.19508553
0,38300,93255,144457,DebtCon,Other,10,0,0,73.65685393,1,36,41.93949606
0,16200,105502,117705,DebtCon,Other,0,0,0,125.2425886,2,21,38.81066171
0,25600,58606,89508,DebtCon,Other,8,1,0,140.7127577,2,30,41.66996371
0,24700,98900,115052,DebtCon,Other,23,0,0,239.4260738,1,26,41.70053078
0,22400,106561,157214,DebtCon,Mgr,15,0,0,186.6280966,0,25,33.4306376
0,7500,63573,80601,HomeImp,Other,4,0,0,111.4351899,0,14,41.77344662
0,23700,46910,75136,DebtCon,Other,10,0,0,119.2312044,1,19,43.829588
0,11600,22635,33353,DebtCon,Office,6,0,0,85.57207035,0,16,19.22387266
0,19500,100446,121516,HomeImp,Mgr,0,0,0,306.1111041,1,20,43.02182338
0,8300,41481,50448,HomeImp,Mgr,20,0,1,230.8488635,1,18,35.88829101
0,31700,55247,103246,DebtCon,Office,3,0,0,177.2769279,1,25,35.30277411
0,46900,91672,158953,DebtCon,Other,16,0,0,221.1323632,8,19,38.10922752
0,6500,63144,76754,HomeImp,Mgr,2,0,2,129.0777116,0,23,29.05543313
0,27700,141930,182516,DebtCon,ProfExe,0,0,0,235.6305765,2,19,41.9588135
0,8700,46489,63573,DebtCon,Mgr,4,0,0,196.24907,1,21,28.78792285
0,13300,86360,116111,HomeImp,Mgr,8,0,0,232.2921386,0,24,32.01270136
0,17000,96065,116416,DebtCon,Other,14,0,0,125.6730605,2,8,34.75618581
0,53700,49669,63995,DebtCon,Office,12,0,1,92.96631275,2,26,40.10162342
0,22300,133995,281186,HomeImp,Mgr,2,0,0,181.1539882,0,15,28.89929961
0,43200,367917,466755,HomeImp,ProfExe,3,0,0,312.3063392,4,15,42.62357404
0,14500,67956,80318,DebtCon,Other,1,0,0,233.3972732,2,26,31.31641541
0,10000,48769,65328,DebtCon,Office,4,0,1,104.6952407,3,12,39.04935922
0,10100,55738,73266,DebtCon,Office,5,0,0,85.63523503,1,14,24.53432507
0,25800,112388,180313,DebtCon,Sales,16,0,0,295.5460058,0,31,33.24109601
0,13100,82411,103833,HomeImp,Other,21,0,0,135.8630384,4,24,29.21582663
0,26500,112059,179599,DebtCon,Sales,15,0,0,313.2053014,0,30,36.35910417
0,17400,77350,101271,DebtCon,Other,0,0,0,148.9162275,1,18,34.38702843
0,26300,58369,88124,DebtCon,Other,7,0,0,234.2215472,1,20,37.15829482
0,18300,31427,60249,DebtCon,Other,16,0,0,110.5522774,0,18,40.00125599
0,15300,33113,57991,DebtCon,Other,4,0,0,122.5788363,1,16,40.56988842
0,51100,178810,252724,DebtCon,ProfExe,6,0,0,252.9850717,2,32,39.35189319
0,19400,39928,106271,HomeImp,Other,6,0,0,129.1782772,0,14,31.92215492
0,65200,71151,143960,HomeImp,Office,10,0,0,128.7805143,0,12,43.19116341
0,16000,69861,87086,DebtCon,Other,7,0,0,205.3280458,2,18,43.43633435
0,22500,57762,95790,DebtCon,Office,3,0,0,151.7150658,1,21,34.86359608
0,12300,92573,119325,DebtCon,ProfExe,2,1,2,157.6206429,0,33,34.77510251
0,24400,50317,71327,DebtCon,Other,6,0,0,45.48580177,1,18,37.01414079
0,7400,82412,91326,DebtCon,Mgr,19,0,1,316.9470825,1,24,37.90875019
0,10900,51990,76918,HomeImp,Other,0,0,1,180.8181023,0,12,29.55540653
0,14500,41911,54985,DebtCon,ProfExe,4,0,0,254.6645258,0,35,38.72467961
0,22700,46929,71169,DebtCon,Other,6,0,0,57.88081593,2,19,35.55208815
0,14100,54081,68577,DebtCon,Other,8,0,0,237.6822783,0,17,33.08901751
0,65800,71611,146689,HomeImp,Office,8,0,1,132.8466231,0,11,41.7807059
0,3600,52337,63989,HomeImp,Office,20,0,0,204.2724988,0,20,20.47091551
0,9900,8673,37244,DebtCon,Other,4,0,0,256.6805838,0,12,24.49628632
0,27000,45880,82425,DebtCon,Other,21,0,0,212.6442208,0,27,36.9977936
0,27900,135511,184219,DebtCon,ProfExe,1,1,0,241.0522835,2,19,38.60649271
0,59700,39253,69299,DebtCon,Other,2,0,0,110.876229,0,21,29.31950054
0,16200,76211,104348,DebtCon,Other,0,0,0,141.0468244,1,18,33.33441192
1,6900,53328,58088,DebtCon,Sales,2,0,0,101.5319079,0,21,35.76405836
0,13700,32942,40143,HomeImp,Other,8,0,0,65.00074225,2,12,30.26836885
0,20500,53438,118731,DebtCon,ProfExe,14,0,0,258.5210694,0,20,26.14692719
0,18300,121001,210685,DebtCon,Other,2,0,0,192.9772854,0,16,26.86050033
0,15100,60264,87110,HomeImp,ProfExe,5,0,0,111.399385,0,13,26.06204325
0,19300,91004,116827,DebtCon,ProfExe,6,0,0,163.2821181,1,20,20.20603258
0,13700,64486,84759,DebtCon,Office,4,2,3,182.1802565,3,29,37.07341346
0,18000,62216,85503,DebtCon,Other,3,0,0,307.2507013,2,15,41.43939067
0,33000,18026,57436,DebtCon,Other,0,0,0,94.11896805,0,5,37.74993373
0,6900,75880,113612,DebtCon,Office,1,0,0,230.8055881,1,38,17.96588344
